boq_name,brand,catalogue_code_dynamic,category,color,countries,default_image,hsn_code,id,is_preferred,item_class,item_name,item_style,item_type,lwhd_metric,sku_id,sku_name,space_tag,specifications,status,sub_category,t_metric,template_id,template_name,theme,unit,us_specifications,images,catalogue_series_dynamic,diameter,dimensions,height,model_3d,length1,width,default_image_mobile,us_dimensions,vendor_brand_dynamic,vendor_catalogue_series_dynamic,thickness,length2,vendor_catalogue_code_dynamic,vendor_dynamic,config,model_no_dynamic,light_temperature_dynamic,product_color_dynamic,type,color_temperature_dynamic,diffuser_type_dynamic,Selling Price
WALL SCONCE,ELESTRO,PT_LW24_108,LIGHTING,CHROME,US,https://s3-dms-prod.flipspaces.app/415bc7e8-988a-49d1-b1e4-7895a6b66054,94051020,99cd1bd6-e0d9-40bd-be65-59df80b177e8,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-738407,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW24_108 LWA294B LED WALL LIGHTS 220mm (L) x 100mm (W) x 53mm (H),,"Casing: Aluminum Base/White Paint
 
  
 
  
 
  
 
  
 
  
 
  Stainless Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 9W / Ra>80 /900Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1.Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey
 
  
 
  
 
  
 
  
 
  
 
  3. White",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum Base/White Paint
 
  
 
  
 
  
 
  
 
  
 
  Stainless Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 9W / Ra>80 /900Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1.Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey
 
  
 
  
 
  
 
  
 
  
 
  3. White",https://s3-dms-prod.flipspaces.app/84b0b8db-2e60-4bdf-9ccd-a9498e45e86e,,,220mm (L) x 100mm (W) x 53mm (H),53,,220,100,,220mm (L) x 100mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA294B,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW24_107,LIGHTING,CHROME,US,https://s3-dms-prod.flipspaces.app/96d94d7e-bf55-4e3e-83a9-e70cab3c238a,94051020,8b269999-2a6f-4dc5-9432-a097f2125ed6,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-598772,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW24_107 LWA294C LED WALL LIGHTS 220mm (L) x 100mm (W) x 53mm (H),,"Casing: Aluminum Base/White Paint
 
  
 
  
 
  
 
  
 
  
 
  Stainless: Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 9W / Ra>80 /900Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1. Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey 
 
  
 
  
 
  
 
  
 
  
 
  3.White",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum Base/White Paint
 
  
 
  
 
  
 
  
 
  
 
  Stainless: Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 9W / Ra>80 /900Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1. Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey 
 
  
 
  
 
  
 
  
 
  
 
  3.White",https://s3-dms-prod.flipspaces.app/c6b6fe35-5078-4717-b5c8-873aae91390e,,,220mm (L) x 100mm (W) x 53mm (H),53,,220,100,,220mm (L) x 100mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA294C,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW26_106,LIGHTING,CHROME,US,https://s3-dms-prod.flipspaces.app/11b1fabb-56d5-4600-bffe-d8c8674926ce,94051020,93fc8f4f-feb6-490f-889c-a617385426cc,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-383712,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW26_106 LWA296B LED WALL LIGHTS 150mm (L) x 150mm (W) x 53mm (H),,"Casing: Aluminum Base/White Paint
 
  
 
  
 
  
 
  
 
  
 
  Stainless Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 6W / Ra>80 /600Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1.Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey
 
  
 
  
 
  
 
  
 
  
 
  3. White",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum Base/White Paint
 
  
 
  
 
  
 
  
 
  
 
  Stainless Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 6W / Ra>80 /600Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1.Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey
 
  
 
  
 
  
 
  
 
  
 
  3. White",https://s3-dms-prod.flipspaces.app/9f3b4a29-4fb8-4ba6-814b-1f0a0567f329,,,150mm (L) x 150mm (W) x 53mm (H),53,,150,150,,150mm (L) x 150mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA296B,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW25_105,LIGHTING,CHROME,US,https://s3-dms-prod.flipspaces.app/c4e19385-2cbf-4d3f-bee2-166411a8e283,94051020,0c0b283f-75ed-40e1-8ed1-c508c87933df,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-224721,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW25_105 LWA295C LED WALL LIGHTS 110mm (L) x 110mm (W) x 53mm (H),,"Casing: Aluminum Base/White Paint
 
  
 
  
 
  
 
  
 
  
 
  Stainless Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 3W / Ra>80 /300Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1.Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey
 
  
 
  
 
  
 
  
 
  
 
  3. White",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum Base/White Paint
 
  
 
  
 
  
 
  
 
  
 
  Stainless Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 3W / Ra>80 /300Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1.Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey
 
  
 
  
 
  
 
  
 
  
 
  3. White",,,,110mm (L) x 110mm (W) x 53mm (H),53,,110,110,,110mm (L) x 110mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA295C,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW25_104,LIGHTING,CHROME,US,https://s3-dms-prod.flipspaces.app/7bde58fc-738e-4618-a876-75189d20177b,94051020,b7dfb284-e183-4eaa-a9db-0c35e2680be2,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-483971,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW25_104 LWA295B LED WALL LIGHTS 110mm (L) x 110mm (W) x 53mm (H),,"Casing: Aluminum Base/White Paint 
 
  
 
  
 
  
 
  
 
  
 
  Stainless Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 3W / Ra>80 /300Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1.Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey
 
  
 
  
 
  
 
  
 
  
 
  3. White",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum Base/White Paint 
 
  
 
  
 
  
 
  
 
  
 
  Stainless Steel Cover / Nickle
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 3W / Ra>80 /300Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Surface Customizable:
 
  
 
  
 
  
 
  
 
  
 
  1.Black
 
  
 
  
 
  
 
  
 
  
 
  2. Grey
 
  
 
  
 
  
 
  
 
  
 
  3. White",https://s3-dms-prod.flipspaces.app/be0fe610-686e-423a-9fd0-b56946f1a1dc,,,110mm (L) x 110mm (W) x 53mm (H),53,,110,110,,110mm (L) x 110mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA295B,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW24_103,LIGHTING,WHITE,US,https://s3-dms-prod.flipspaces.app/37dc6ac0-f1c2-40c4-af0b-65d084e0280f,94051020,7fd8f702-d9bd-4a7a-8fa9-cadbf312979a,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-100280,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW24_103 LWA294A-BK LED WALL LIGHTS 220mm (L) x 100mm (W) x 53mm (H),,"Casing: Aluminum / Steel Cover / Black Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 9W / Ra>80 /900Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum / Steel Cover / Black Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 9W / Ra>80 /900Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",https://s3-dms-prod.flipspaces.app/de1b6307-4783-4bc0-9532-cb57d9cd23fa,,,220mm (L) x 100mm (W) x 53mm (H),53,,220,100,,220mm (L) x 100mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA294A-BK,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW24_102,LIGHTING,WHITE,US,https://s3-dms-prod.flipspaces.app/d13bd959-fdbd-4a91-a4ea-d2959fac38c7,94051020,2aae3ac3-aa2f-42f3-950c-dbf9a1c12a25,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-109935,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW24_102 LWA294A-WT LED WALL LIGHTS 220mm (L) x 100mm (W) x 53mm (H),,"Casing: Aluminum / Steel Cover / White Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 9W / Ra>80 /900Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum / Steel Cover / White Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 9W / Ra>80 /900Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",https://s3-dms-prod.flipspaces.app/892805b7-0ce6-474a-8cd2-617f9015c486,,,220mm (L) x 100mm (W) x 53mm (H),53,,220,100,,220mm (L) x 100mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA294A-WT,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW26_101,LIGHTING,BLACK,US,https://s3-dms-prod.flipspaces.app/f2835781-2264-410d-b4d2-3e0cb9c28e9c,94051020,357a4bba-406d-4f2e-a6a9-29b7a29371ea,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-820575,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW26_101 LWA296A-BK LED WALL LIGHTS 150mm (L) x 150mm (W) x 53mm (H),,"Casing: Aluminum / Steel Cover / Black Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 6W / Ra>80 /600Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum / Steel Cover / Black Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 6W / Ra>80 /600Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",https://s3-dms-prod.flipspaces.app/18ff1bf0-473b-4170-b6af-ade53f268b63,,,150mm (L) x 150mm (W) x 53mm (H),53,,150,150,,150mm (L) x 150mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA296A-BK,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW26_100,LIGHTING,WHITE,US,https://s3-dms-prod.flipspaces.app/c2c661b6-0ce7-4013-92e8-16d47c8ef894,94051020,37c1dbcf-c9db-4231-8cef-7564cdca98c9,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-656873,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW26_100 LWA296A-WT LED WALL LIGHTS 150mm (L) x 150mm (W) x 53mm (H),,"Casing: Aluminum / Steel Cover / White Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 6W / Ra>80 /600Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum / Steel Cover / White Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 6W / Ra>80 /600Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",https://s3-dms-prod.flipspaces.app/01eca1f1-7ee3-402e-87f2-86d4ca4dcce7,,,150mm (L) x 150mm (W) x 53mm (H),53,,150,150,,150mm (L) x 150mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA296A-WT,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW25_099,LIGHTING,BLACK,US,https://s3-dms-prod.flipspaces.app/54fdd159-245a-45e9-9963-c3f231964c3d,94051020,23847b1f-228c-49a9-ae50-fc2952758d35,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-477201,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW25_099 LWA295A-BK LED WALL LIGHTS 110mm (L) x 110mm (W) x 53mm (H),,"Casing: Aluminum / Steel Cover / Black Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 3W / Ra>80 /300Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum / Steel Cover / Black Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 3W / Ra>80 /300Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",https://s3-dms-prod.flipspaces.app/8c35dac9-7354-4ea2-acdd-6afb0bd67858,,,110mm (L) x 110mm (W) x 53mm (H),53,,110,110,,110mm (L) x 110mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA295A-BK,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW25_098,LIGHTING,WHITE,US,https://s3-dms-prod.flipspaces.app/90dde71a-42ea-4d2c-8fc1-92b30c51feb5,94051020,e41d6783-e578-447d-a20f-8085098e0eaf,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-534964,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW25_098 LWA295A-WT LED WALL LIGHTS 110mm (L) x 110mm (W) x 53mm (H),,"Casing: Aluminum / Steel Cover / White Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 3W / Ra>80 /300Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Aluminum / Steel Cover / White Paint
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 3W / Ra>80 /300Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Indirect Light / Acrylic Diffuser/2700K/3000K/4000K/6000K",,,,110mm (L) x 110mm (W) x 53mm (H),53,,110,110,,110mm (L) x 110mm (W) x 53mm (H),,LED WALL LIGHTS,,,LWA295A-WT,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW28_097,LIGHTING,NICKEL,US,https://s3-dms-prod.flipspaces.app/858f6894-3c7a-4c4a-89c2-4316abe0abc8,94051020,9f3471d7-93d2-480d-b586-21cb75a35282,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-926259,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW28_097 LWA228E LED WALL LIGHTS 55mm (H) x 162mm (D),,"Casing: Nickle Stainless Steel Cover
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 4W / Ra>80 /400Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Cover Material Customisable:
 
  
 
  
 
  
 
  
 
  
 
  1. Aluminum Cover In Any Color
 
  
 
  
 
  
 
  
 
  
 
  2. Stainless Steel Nickle/Gold Cover",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Nickle Stainless Steel Cover
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 4W / Ra>80 /400Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Cover Material Customisable:
 
  
 
  
 
  
 
  
 
  
 
  1. Aluminum Cover In Any Color
 
  
 
  
 
  
 
  
 
  
 
  2. Stainless Steel Nickle/Gold Cover",https://s3-dms-prod.flipspaces.app/ea94c6a5-4ffe-4bef-a867-343c4028de6b,,162,55mm (H) x 162mm (D),55,,,,,55mm (H) x 162mm (D),,LED WALL LIGHTS,,,LWA228E,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW28_096,LIGHTING,NICKEL,US,https://s3-dms-prod.flipspaces.app/5d45ccf3-f3f3-433c-b6a9-7ec56c715314,94051020,af5dd6f6-da5d-48fa-b7f0-5e5a0ebef2b3,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-570980,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW28_096 LWA228D LED WALL LIGHTS 55mm (H) x 162mm (D),,"Casing: Nickle Stainless Steel Cover
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 4W / Ra>80 /400Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Cover Material Customisable:
 
  
 
  
 
  
 
  
 
  
 
  1. Aluminum Cover In Any Color
 
  
 
  
 
  
 
  
 
  
 
  2. Stainless Steel Nickle/Gold Cover",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Nickle Stainless Steel Cover
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 4W / Ra>80 /400Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Cover Material Customisable:
 
  
 
  
 
  
 
  
 
  
 
  1. Aluminum Cover In Any Color
 
  
 
  
 
  
 
  
 
  
 
  2. Stainless Steel Nickle/Gold Cover",https://s3-dms-prod.flipspaces.app/545ad693-1948-4bb8-af6f-f8294e014dfc,,162,55mm (H) x 162mm (D),55,,,,,55mm (H) x 162mm (D),,LED WALL LIGHTS,,,LWA228D,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW28_095,LIGHTING,NICKEL,US,https://s3-dms-prod.flipspaces.app/7a0ee31e-851e-498b-8b11-8dcbea99cb0b,94051020,8c912edd-e17f-471b-bfd9-a87cd8b70028,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-615367,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW28_095 LWA228C LED WALL LIGHTS 55mm (H) x 162mm (D),,"Casing: Nickle Stainless Steel Cover
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 4W / Ra>80 /400Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Cover Material Customisable:
 
  
 
  
 
  
 
  
 
  
 
  1. Aluminum Cover In Any Color
 
  
 
  
 
  
 
  
 
  
 
  2. Stainless Steel Nickle/Gold Cover",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Nickle Stainless Steel Cover
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 4W / Ra>80 /400Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Cover Material Customisable:
 
  
 
  
 
  
 
  
 
  
 
  1. Aluminum Cover In Any Color
 
  
 
  
 
  
 
  
 
  
 
  2. Stainless Steel Nickle/Gold Cover",https://s3-dms-prod.flipspaces.app/85e62c4f-0d8a-43e3-8869-0b2dc85ba5d5,,162,55mm (H) x 162mm (D),55,,,,,55mm (H) x 162mm (D),,LED WALL LIGHTS,,,LWA228C,,,,,,,,,
WALL SCONCE,ELESTRO,PT_LW28_094,LIGHTING,NICKEL,US,https://s3-dms-prod.flipspaces.app/32013987-b97c-4027-b550-4fad2b883b6a,94051020,034b6a88-fa75-47dd-8717-9e4e84ca6791,TRUE,P1,WALL SCONCE,,product,mm,P-LIG-DEC-WAL-252755,LIGHTING DECORATIVE LIGHTS WALL SCONCE ELESTRO WALL SCONCE PT_LW28_094 LWA228B LED WALL LIGHTS 55mm (H) x 162mm (D),,"Casing: Nickle Stainless Steel Cover
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 4W / Ra>80 /400Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Cover Material Customisable:
 
  
 
  
 
  
 
  
 
  
 
  1. Aluminum Cover In Any Color
 
  
 
  
 
  
 
  
 
  
 
  2. Stainless Steel Nickle/Gold Cover",active,DECORATIVE LIGHTS,mm,df1a0510-2182-4eb7-8f34-3521f6f8b708,P_LIGHTING_DECORATIVE LIGHTS,,NOS,"Casing: Nickle Stainless Steel Cover
 
  
 
  
 
  
 
  
 
  
 
  Lamping: Led 4W / Ra>80 /400Lm
 
  
 
  
 
  
 
  
 
  
 
  Beam: Acrylic Diffuser/2700K/3000K/4000K/6000K
 
  
 
  
 
  
 
  
 
  
 
  Cover Material Customisable:
 
  
 
  
 
  
 
  
 
  
 
  1. Aluminum Cover In Any Color
 
  
 
  
 
  
 
  
 
  
 
  2. Stainless Steel Nickle/Gold Cover",https://s3-dms-prod.flipspaces.app/d805302c-728a-4ac2-b5fd-873497e6402b,,162,55mm (H) x 162mm (D),55,,,,,55mm (H) x 162mm (D),,LED WALL LIGHTS,,,LWA228B,,,,,,,,,
